,index,Unnamed: 0,ori,agency_name,agency_type_name,state_name,state_abbr,division_name,region_name,region_desc,county_name,nibrs,latitude,longitude,nibrs_start_date,Cases
0,15185,15185,KS0500200,Oswego Police Department,City,Kansas,KS,West North Central,Midwest,Region II,LABETTE,True,37.191468,-95.297473,01/01/2000,23.0
1,15186,15186,KS0800500,Little River Police Department,City,Kansas,KS,West North Central,Midwest,Region II,RICE,True,38.347178,-98.201415,01/01/2000,
2,15188,15188,KS0030100,Atchison Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ATCHISON,True,39.563007,-95.1193,01/01/2000,586.0
3,15190,15190,KS0260200,Ellis Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ELLIS,True,38.939953,-99.561615,01/01/2000,
4,15191,15191,KS0510000,Lane County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,LANE,True,38.481286,-100.466185,01/01/2000,
5,15192,15192,KS0460900,Shawnee Police Department,City,Kansas,KS,West North Central,Midwest,Region II,JOHNSON,True,39.02212,-94.77992,01/01/2000,1551.0
6,15193,15193,KS0900100,Hoxie Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SHERIDAN,True,39.350542,-100.441206,02/01/2000,
7,15194,15194,KS0080600,Rose Hill Police Department,City,Kansas,KS,West North Central,Midwest,Region II,BUTLER,True,37.773649,-96.83884,01/01/2000,52.0
8,15195,15195,KS0820100,Plainville Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ROOKS,True,39.234444,-99.300026,01/01/2000,
9,15196,15196,KS0430000,Jackson County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,JACKSON,True,39.459015,-95.747894,01/01/2000,681.0
10,15197,15197,KS0740000,Phillips County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,PHILLIPS,True,39.75592,-99.32452,02/01/2002,66.0
11,15198,15198,KS0960300,Mulvane Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SUMNER; SEDGWICK,True,37.681045,-97.461054,01/01/2000,279.0
12,15199,15199,KS0270000,Ellsworth County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,ELLSWORTH,True,38.730377,-98.231735,01/01/2000,82.0
13,15200,15200,KS0660100,Sabetha Police Department,City,Kansas,KS,West North Central,Midwest,Region II,BROWN; NEMAHA,True,39.791043,-96.005381,01/01/2000,
14,15201,15201,KS0891200,Kansas Lottery Security Division,Other State Agency,Kansas,KS,West North Central,Midwest,Region II,SHAWNEE,True,39.05923,-95.67003,11/01/2001,
15,15202,15202,KS0870600,Wichita State University,University or College,Kansas,KS,West North Central,Midwest,Region II,SEDGWICK,True,37.716373,-97.29674,01/01/2000,
16,15203,15203,KS0570200,Lindsborg Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MCPHERSON,True,38.395812,-97.647489,01/01/2000,116.0
17,15205,15205,KS0180100,Arkansas City Police Department,City,Kansas,KS,West North Central,Midwest,Region II,COWLEY,True,37.234507,-96.837247,01/01/2000,661.0
18,15206,15206,KS0110100,Columbus Police Department,City,Kansas,KS,West North Central,Midwest,Region II,CHEROKEE,True,37.17085,-94.84,01/01/2000,55.0
19,15207,15207,KS0400700,Walton Police Department,City,Kansas,KS,West North Central,Midwest,Region II,HARVEY,True,38.050144,-97.436706,01/01/2004,
20,15208,15208,KS0970100,Colby Police Department,City,Kansas,KS,West North Central,Midwest,Region II,THOMAS,True,39.39539,-101.04329,01/01/2000,201.0
21,15209,15209,KS0580000,Marion County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,MARION,True,38.34715,-97.01915,01/01/2000,98.0
22,15210,15210,KS0200000,Decatur County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,DECATUR,True,39.783542,-100.459708,01/01/2000,
23,15211,15211,KS0500300,Chetopa Police Department,City,Kansas,KS,West North Central,Midwest,Region II,LABETTE,True,37.191468,-95.297473,01/01/2000,
24,15212,15212,KS0800400,Geneseo Police Department,City,Kansas,KS,West North Central,Midwest,Region II,RICE,False,38.347178,-98.201415,02/01/2012,
25,15213,15213,KS0871800,Bel Aire Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SEDGWICK,True,37.775604,-97.26218,02/01/2000,150.0
26,15214,15214,KS0890000,Shawnee County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,SHAWNEE,True,39.055595,-95.6716,01/01/2000,639.0
27,15215,15215,KS0030000,Atchison County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,ATCHISON,True,39.56617,-95.11933,01/01/2000,
28,15216,15216,KS0810200,Kansas State University,University or College,Kansas,KS,West North Central,Midwest,Region II,RILEY,True,39.291211,-96.727489,01/01/2000,113.0
29,15217,15217,KS0430100,Holton Police Department,City,Kansas,KS,West North Central,Midwest,Region II,JACKSON,True,39.463394,-95.7377,01/01/2000,50.0
30,15218,15218,KSKBI0000,Kansas Bureau of Investigation,Other State Agency,Kansas,KS,West North Central,Midwest,Region II,SHAWNEE,True,39.03801,-95.684494,01/01/2000,29.0
31,15219,15219,KS0460800,Roeland Park Police Department,City,Kansas,KS,West North Central,Midwest,Region II,JOHNSON,True,39.036415,-94.63873,01/01/2000,
32,15220,15220,KS0260100,Hays Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ELLIS,True,38.872814,-99.33015,01/01/2000,1397.0
33,15221,15221,KS0340100,Ulysses Police Department,City,Kansas,KS,West North Central,Midwest,Region II,GRANT,True,37.579674,-101.35648,01/01/2000,122.0
34,15222,15222,KS1050500,Wyandotte County Parks and Recreation,Other,Kansas,KS,West North Central,Midwest,Region II,WYANDOTTE,True,39.149635,-94.78787,01/01/2000,
35,15223,15223,KS0080700,Leon Police Department,City,Kansas,KS,West North Central,Midwest,Region II,BUTLER,True,37.773649,-96.83884,01/01/2003,
36,15224,15224,KS1010000,Washington County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,WASHINGTON,True,39.776714,-97.095611,01/01/2000,45.0
37,15225,15225,KS0820000,Rooks County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,ROOKS,True,39.346006,-99.324492,01/01/2000,57.0
38,15227,15227,KS0660200,Seneca Police Department,City,Kansas,KS,West North Central,Midwest,Region II,NEMAHA,True,39.836826,-96.064064,01/01/2000,48.0
39,15228,15228,KS0900000,Sheridan County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,SHERIDAN,True,39.350542,-100.441206,06/01/2000,
40,15229,15229,KS0870700,Colwich Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SEDGWICK,False,37.681045,-97.461054,01/01/2003,
41,15230,15230,KS0570300,Galva Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MCPHERSON,False,38.395812,-97.647489,01/01/2000,
42,15231,15231,KS0960200,Belle Plaine Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SUMNER,True,37.236662,-97.493352,01/01/2000,
43,15232,15232,KS0350000,Gray County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,GRAY,True,37.744513,-100.451716,01/01/2000,194.0
44,15233,15233,KS0180000,Cowley County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,COWLEY,True,37.234507,-96.837247,01/01/2000,300.0
45,15235,15235,KS0670000,Neosho County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,NEOSHO,True,37.564283,-95.315683,01/01/2000,122.0
46,15236,15236,KS0110000,Cherokee County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,CHEROKEE,True,37.17085,-94.842705,01/01/2000,148.0
47,15237,15237,KS0100200,Cedar Vale Police Department,City,Kansas,KS,West North Central,Midwest,Region II,CHAUTAUQUA,False,37.154259,-96.245396,01/01/2000,
48,15238,15238,KS0580100,Hillsboro Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MARION,True,38.357906,-97.20607,01/01/2000,31.0
49,15239,15239,KS0400600,North Newton Police Department,City,Kansas,KS,West North Central,Midwest,Region II,HARVEY,True,38.050144,-97.436706,01/01/2000,102.0
50,15240,15240,KS0970000,Thomas County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,THOMAS,True,39.39539,-101.04329,01/01/2000,114.0
51,15241,15241,KS0980100,Wa Keeney Police Department,City,Kansas,KS,West North Central,Midwest,Region II,TREGO,False,39.02685,-99.88359,01/01/2000,
52,15242,15242,KS0500000,Labette County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,LABETTE,True,37.165993,-95.107666,01/01/2000,146.0
53,15243,15243,KS0120100,St. Francis Police Department,City,Kansas,KS,West North Central,Midwest,Region II,CHEYENNE,True,39.789256,-101.727302,01/01/2000,
54,15244,15244,KS0260400,Fort Hays State University,University or College,Kansas,KS,West North Central,Midwest,Region II,ELLIS,True,38.872055,-99.33988,02/01/2000,63.0
55,15245,15245,KS0590000,Marshall County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,MARSHALL,True,39.84118,-96.641945,01/01/2000,
56,15246,15246,KS0780600,Buhler Police Department,City,Kansas,KS,West North Central,Midwest,Region II,RENO,True,37.948185,-98.078346,01/01/2001,
57,15247,15247,KS0430200,Hoyt  Police Department,City,Kansas,KS,West North Central,Midwest,Region II,JACKSON,True,39.411145,-95.794485,02/01/2000,
58,15248,15248,KS0460700,Prairie Village Police Department,City,Kansas,KS,West North Central,Midwest,Region II,JOHNSON,True,38.989285,-94.6304,01/01/2000,612.0
59,15249,15249,KS0340000,Grant County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,GRANT,True,37.579674,-101.35648,01/01/2000,54.0
60,15250,15250,KS1050400,University of Kansas: Medical Center,University or College,Kansas,KS,West North Central,Midwest,Region II,WYANDOTTE,True,39.057323,-94.61174,01/01/2000,254.0
61,15251,15251,KS0440000,Jefferson County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,JEFFERSON,True,39.239644,-95.375314,01/01/2000,216.0
62,15252,15252,KS0960500,Conway Springs Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SUMNER,False,37.236662,-97.493352,01/01/2000,
63,15253,15253,KS0270200,Wilson Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ELLSWORTH,True,38.700845,-98.205355,03/01/2000,
64,15255,15255,KS0650100,Elkhart Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MORTON,True,37.185249,-101.809516,01/01/2000,46.0
65,15256,15256,KS0870800,Eastborough Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SEDGWICK,False,37.686478,-97.26213,01/01/2002,
66,15257,15257,KS0570400,Moundridge Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MCPHERSON,False,38.395812,-97.647489,01/01/2000,
67,15258,15258,KS0891000,Securities Office Investigation Section,Other State Agency,Kansas,KS,West North Central,Midwest,Region II,SHAWNEE,True,39.047302,-95.67497,01/01/2000,
68,15259,15259,KS0480300,Norwich Police Department,City,Kansas,KS,West North Central,Midwest,Region II,KINGMAN,False,37.552951,-98.144529,08/01/2003,
69,15260,15260,KS0110300,Baxter Springs Police Department,City,Kansas,KS,West North Central,Midwest,Region II,CHEROKEE,True,37.169392,-94.845698,01/01/2000,148.0
70,15261,15261,KS0580200,Marion Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MARION,True,38.359647,-97.102771,01/01/2000,17.0
71,15262,15262,KS0280000,Finney County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,FINNEY,True,37.967236,-100.8765,01/01/2000,223.0
72,15264,15264,KS0500100,Parsons Police Department,City,Kansas,KS,West North Central,Midwest,Region II,LABETTE,True,37.34162,-95.26402,01/01/2000,208.0
73,15265,15265,KS0120000,Cheyenne County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,CHEYENNE,True,39.789256,-101.727302,01/01/2000,
74,15266,15266,KS0800600,Chase Police Department,City,Kansas,KS,West North Central,Midwest,Region II,RICE,True,38.347178,-98.201415,01/01/2004,
75,15267,15267,KS0330100,Hill City Police Department,City,Kansas,KS,West North Central,Midwest,Region II,GRAHAM,True,39.365746,-99.841965,01/01/2000,
76,15268,15268,KS0980000,Trego County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,TREGO,True,39.02685,-99.88359,01/01/2000,
77,15269,15269,KS0590100,Marysville Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MARSHALL,True,39.840675,-96.6456,01/01/2000,
78,15270,15270,KS1020000,Wichita County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,WICHITA,True,38.481922,-101.347434,01/01/2000,27.0
79,15271,15271,KS0460600,Overland Park Police Department,City,Kansas,KS,West North Central,Midwest,Region II,JOHNSON,True,38.903667,-94.6714,07/01/2019,
80,15272,15272,KS0260300,Victoria Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ELLIS,True,38.914596,-99.317329,01/01/2008,
81,15273,15273,KS1050300,Edwardsville Police Department,City,Kansas,KS,West North Central,Midwest,Region II,WYANDOTTE,True,39.115384,-94.763087,01/01/2000,472.0
82,15274,15274,KS0080500,Andover Police Department,City,Kansas,KS,West North Central,Midwest,Region II,BUTLER,True,37.773649,-96.83884,01/01/2000,223.0
83,15275,15275,KS0820200,Stockton Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ROOKS,True,39.346006,-99.324492,01/01/2000,
84,15276,15276,KS0490000,Kiowa County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,KIOWA,True,37.604126,-99.29138,01/01/2000,173.0
85,15277,15277,KS0960400,Caldwell Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SUMNER,True,37.032494,-97.60716,02/01/2000,
86,15278,15278,KS0660000,Nemaha County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,NEMAHA,True,39.836826,-96.064064,01/01/2000,91.0
87,15279,15279,KS0270100,Ellsworth Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ELLSWORTH,True,38.700845,-98.205355,01/01/2000,48.0
88,15280,15280,KS0830000,Rush County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,RUSH,True,38.523592,-99.309183,01/01/2000,103.0
89,15281,15281,KS0461700,Spring Hill Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MIAMI; JOHNSON,True,38.883907,-94.82233,01/01/2000,
90,15282,15282,KS0110200,Galena Police Department,City,Kansas,KS,West North Central,Midwest,Region II,CHEROKEE,True,37.169392,-94.845698,01/01/2000,93.0
91,15283,15283,KS0870900,Cheney Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SEDGWICK,True,37.681045,-97.461054,01/01/2000,38.0
92,15284,15284,KS0580300,Peabody Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MARION,True,38.16737,-97.10678,01/01/2003,45.0
93,15285,15285,KS0892000,Unified School District: Auburn-Washburn,Other,Kansas,KS,West North Central,Midwest,Region II,SHAWNEE,True,38.95646,-95.75981,11/01/2004,
94,15286,15286,KS0090000,Chase County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,CHASE,True,38.298553,-96.594064,01/01/2000,
95,15287,15287,KS0630300,Cherryvale Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MONTGOMERY,True,37.268627,-95.551636,11/01/2000,47.0
96,15288,15288,KS0462000,Johnson County Park,Other,Kansas,KS,West North Central,Midwest,Region II,JOHNSON,True,38.98593,-94.77974,01/01/2000,48.0
97,15289,15289,KS0560100,Emporia Police Department,City,Kansas,KS,West North Central,Midwest,Region II,LYON,True,38.455498,-96.161589,01/01/2000,1061.0
98,15290,15290,KS0640100,Council Grove Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MORRIS,True,38.688204,-96.651448,01/01/2000,
99,15291,15291,KS0300700,Franklin County Drug Enforcement,Other,Kansas,KS,West North Central,Midwest,Region II,FRANKLIN,True,38.612923,-95.268555,01/01/2000,
100,15292,15292,KS0210100,Abilene Police Department,City,Kansas,KS,West North Central,Midwest,Region II,DICKINSON,True,38.867735,-97.157943,01/01/2000,192.0
101,15293,15293,KS0990100,Alma Police Department,City,Kansas,KS,West North Central,Midwest,Region II,WABAUNSEE,True,38.955154,-96.201262,02/01/2000,
102,15294,15294,KS0080200,El Dorado Police Department,City,Kansas,KS,West North Central,Midwest,Region II,BUTLER,True,37.773649,-96.83884,01/01/2000,563.0
103,15295,15295,KS0960700,Argonia Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SUMNER,True,37.236662,-97.493352,05/01/2005,
104,15296,15296,KS0790100,Belleville Police Department,City,Kansas,KS,West North Central,Midwest,Region II,REPUBLIC,True,39.82891,-97.650921,01/01/2000,43.0
105,15297,15297,KS0280200,Holcomb Police Department,City,Kansas,KS,West North Central,Midwest,Region II,FINNEY,True,38.049855,-100.739929,01/01/2000,
106,15299,15299,KS0540500,Linn Valley Police Department,City,Kansas,KS,West North Central,Midwest,Region II,LINN,True,38.216549,-94.844932,05/01/2000,
107,15301,15301,KS0920000,Smith County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,SMITH,True,39.776447,-98.78119,06/01/2001,
108,15302,15302,KS0400300,Halstead Police Department,City,Kansas,KS,West North Central,Midwest,Region II,HARVEY,True,38.003014,-97.50606,01/01/2000,22.0
109,15303,15303,KS0270400,Holyrood Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ELLSWORTH,True,38.700845,-98.205355,09/01/2006,
110,15304,15304,KS0840100,Russell Police Department,City,Kansas,KS,West North Central,Midwest,Region II,RUSSELL,True,39.06713,-101.24713,01/01/2000,129.0
111,15306,15306,KS0290000,Ford County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,FORD,True,37.688365,-99.884734,01/01/2000,595.0
112,15307,15307,KS0630400,Caney Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MONTGOMERY,True,37.189537,-95.742403,02/01/2000,
113,15308,15308,KS0560000,Lyon County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,LYON,True,38.455498,-96.161589,01/01/2000,163.0
114,15309,15309,KS0130000,Clark County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,CLARK,True,37.233831,-99.813869,01/01/2000,38.0
115,15310,15310,KS0780300,Haven Police Department,City,Kansas,KS,West North Central,Midwest,Region II,RENO,True,37.9007,-97.782616,02/01/2000,35.0
116,15311,15311,KS0210200,Herington Police Department,City,Kansas,KS,West North Central,Midwest,Region II,DICKINSON,True,38.867735,-97.157943,01/01/2000,104.0
117,15313,15313,KS0990000,Wabaunsee County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,WABAUNSEE,True,38.955154,-96.201262,01/01/2000,96.0
118,15314,15314,KS0960600,Oxford Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SUMNER,True,37.236662,-97.493352,01/01/2000,
119,15316,15316,KS0650000,Morton County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,MORTON,True,37.185249,-101.809516,01/01/2000,
120,15317,15317,KS0220000,Doniphan County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,DONIPHAN,True,39.788502,-95.147225,01/01/2000,59.0
121,15318,15318,KS0370000,Greenwood County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,GREENWOOD,True,37.878659,-96.242232,01/01/2000,590.0
