,ori,agency_name,agency_type_name,state_name,state_abbr,division_name,region_name,region_desc,county_name,nibrs,latitude,longitude,nibrs_start_date
10044,WA0271700,Fircrest Police Department,City,Washington,WA,Pacific,West,Region IV,PIERCE,True,47.23531,-122.50948,01/01/2007
10045,WA0210700,Napavine Police Department,City,Washington,WA,Pacific,West,Region IV,LEWIS,True,46.580071,-122.377444,11/01/2011
10046,WA0172500,Clyde Hill Police Department,City,Washington,WA,Pacific,West,Region IV,KING,True,47.631954,-122.212746,01/01/2011
10047,WA0170200,Bellevue Police Department,City,Washington,WA,Pacific,West,Region IV,KING,True,47.493554,-121.832375,01/01/2015
10048,WA0174000,Woodinville Police Department,City,Washington,WA,Pacific,West,Region IV,KING,True,47.493554,-121.832375,08/01/2018
10049,WA034225Y,State Insurance Commissioner Special Investigations Unit,Other State Agency,Washington,WA,Pacific,West,Region IV,THURSTON,True,47.022686,-122.92076,01/01/2009
10050,WA0140100,Aberdeen Police Department,City,Washington,WA,Pacific,West,Region IV,GRAYS HARBOR,True,46.97577,-123.81747,01/01/2012
10051,WA0060400,Washougal Police Department,City,Washington,WA,Pacific,West,Region IV,CLARK,True,45.577847,-122.357635,01/01/2012
10052,WA0381400,Oakesdale Police Department,City,Washington,WA,Pacific,West,Region IV,WHITMAN,False,46.903322,-117.522962,09/01/2009
10053,WA0310700,Snohomish Police Department,City,Washington,WA,Pacific,West,Region IV,SNOHOMISH,True,47.91324,-122.08895,06/01/2008
10054,WA0190600,Kittitas Police Department,City,Washington,WA,Pacific,West,Region IV,KITTITAS,False,47.124444,-120.676714,08/01/2010
10055,WA0360000,Walla Walla County Sheriff's Office,County,Washington,WA,Pacific,West,Region IV,WALLA WALLA,True,46.254606,-118.480374,07/01/2011
10056,WA0180000,Kitsap County Sheriff's Office,County,Washington,WA,Pacific,West,Region IV,KITSAP,True,47.538002,-122.63901,06/01/2011
10057,WA0020100,Clarkston Police Department,City,Washington,WA,Pacific,West,Region IV,ASOTIN,True,46.181861,-117.227781,04/01/2008
10058,WA0240000,Okanogan County Sheriff's Office,County,Washington,WA,Pacific,West,Region IV,OKANOGAN,True,48.36527,-119.58378,02/01/2009
10059,WA0391200,Tieton Police Department,City,Washington,WA,Pacific,West,Region IV,YAKIMA,True,46.456558,-120.740145,06/01/2010
10060,WA0140900,Westport Police Department,City,Washington,WA,Pacific,West,Region IV,GRAYS HARBOR,True,47.142786,-123.827043,09/01/2009
10061,WADI05100,Spokane Agency,Tribal,Washington,WA,Pacific,West,Region IV,,False,48.390648,-117.854897,
10062,WA0270500,Eatonville Police Department,City,Washington,WA,Pacific,West,Region IV,PIERCE,True,47.051437,-122.153228,04/01/2010
10063,WA0173600,Federal Way Police Department,City,Washington,WA,Pacific,West,Region IV,KING,True,47.493554,-121.832375,12/01/2011
10064,WA0171300,Renton Police Department,City,Washington,WA,Pacific,West,Region IV,KING,True,47.46636,-122.23833,01/01/2012
10065,WA0200000,Klickitat County Sheriff's Office,County,Washington,WA,Pacific,West,Region IV,KLICKITAT,True,45.821354,-120.82263,08/01/2011
10066,WA0172600,Lake Forest Park Police Department,City,Washington,WA,Pacific,West,Region IV,KING,True,47.75392,-122.27694,12/01/2011
10067,WA0311900,Lake Stevens Police Department,City,Washington,WA,Pacific,West,Region IV,SNOHOMISH,True,48.054913,-121.766412,01/01/2013
10068,WADI01400,Nooksack Tribal,Tribal,Washington,WA,Pacific,West,Region IV,,False,48.842653,-121.836432,
10069,WA0174900,Kenmore Police Department,City,Washington,WA,Pacific,West,Region IV,KING,True,47.75922,-122.243675,08/01/2018
10070,WA0290000,Skagit County Sheriff's Office,County,Washington,WA,Pacific,West,Region IV,SKAGIT,True,48.41821,-122.33612,01/01/2011
10071,WA0311100,Granite Falls Police Department,City,Washington,WA,Pacific,West,Region IV,SNOHOMISH,True,48.054913,-121.766412,11/01/2015
10072,WA0030000,Benton County Sheriff's Office,County,Washington,WA,Pacific,West,Region IV,BENTON,True,46.22202,-119.220474,01/01/2011
10073,WA0130200,Moses Lake Police Department,City,Washington,WA,Pacific,West,Region IV,GRANT,True,47.213633,-119.467788,08/01/2011
10074,WA0390200,Sunnyside Police Department,City,Washington,WA,Pacific,West,Region IV,YAKIMA,True,46.32872,-120.02305,01/01/2012
10075,WADI08600,Lower Elwha Klallam Tribal,Tribal,Washington,WA,Pacific,West,Region IV,,False,,,
10076,WA0271600,Dupont Police Department,City,Washington,WA,Pacific,West,Region IV,PIERCE,True,47.051437,-122.153228,01/01/2007
10077,WADI06300,Sauk-Suiattle Tribal,Tribal,Washington,WA,Pacific,West,Region IV,,False,48.32123,-121.553085,
10078,WA0170300,Bothell Police Department,City,Washington,WA,Pacific,West,Region IV,SNOHOMISH; KING,True,47.7614,-122.20562,12/01/2011
10079,WA0174100,Burien Police Department,City,Washington,WA,Pacific,West,Region IV,KING,True,47.602222,-122.33089,08/01/2018
10080,WA0140000,Grays Harbor County Sheriff's Office,County,Washington,WA,Pacific,West,Region IV,GRAYS HARBOR,True,47.142786,-123.827043,03/01/2012
10081,WA0310800,Brier Police Department,City,Washington,WA,Pacific,West,Region IV,SNOHOMISH,True,47.792034,-122.272064,04/01/2008
10082,WA0173700,Seatac Police Department,City,Washington,WA,Pacific,West,Region IV,KING,True,47.602222,-122.33089,08/01/2018
10083,WA0270400,Buckley Police Department,City,Washington,WA,Pacific,West,Region IV,PIERCE,True,47.051437,-122.153228,04/01/2012
10084,WA0180100,Bremerton Police Department,City,Washington,WA,Pacific,West,Region IV,KITSAP,True,47.56505,-122.63333,01/01/2011
10085,WA0310000,Snohomish County Sheriff's Office,County,Washington,WA,Pacific,West,Region IV,SNOHOMISH,True,48.054913,-121.766412,11/01/2015
10086,WA0240900,Twisp Police Department,City,Washington,WA,Pacific,West,Region IV,OKANOGAN,True,48.550971,-119.691035,07/01/2009
10087,WA0370500,Lynden Police Department,City,Washington,WA,Pacific,West,Region IV,WHATCOM,True,48.939228,-122.481026,12/01/2005
10088,WA0211000,Toledo Police Department,City,Washington,WA,Pacific,West,Region IV,LEWIS,True,46.580071,-122.377444,04/01/2010
10089,WA0050500,Hoh Tribal,Tribal,Washington,WA,Pacific,West,Region IV,,False,48.023865,-122.76447,
10090,WA0020200,Asotin Police Department,City,Washington,WA,Pacific,West,Region IV,ASOTIN,True,46.181861,-117.227781,01/01/2012
10091,WA0391300,Wapato Police Department,City,Washington,WA,Pacific,West,Region IV,YAKIMA,False,46.456558,-120.740145,01/01/2012
10092,WA0240100,Brewster Police Department,City,Washington,WA,Pacific,West,Region IV,OKANOGAN,True,48.550971,-119.691035,12/01/2011
10093,WA0171400,Algona Police Department,City,Washington,WA,Pacific,West,Region IV,KING,True,47.278328,-122.24976,04/01/2011
10094,WA0140800,Ocean Shores Police Department,City,Washington,WA,Pacific,West,Region IV,GRAYS HARBOR,True,46.99953,-124.16033,11/01/2012
10095,WA0320600,Airway Heights Police Department,City,Washington,WA,Pacific,West,Region IV,SPOKANE,True,47.64488,-117.59315,06/01/2009
10096,WA0060300,Vancouver Police Department,City,Washington,WA,Pacific,West,Region IV,CLARK,True,45.771674,-122.485903,01/01/2012
10097,NY0012100,Altamont Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ALBANY,False,42.588272,-73.974015,
10098,NY337SD00,State Police: Oswego County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,OSWEGO,False,43.461443,-76.209258,
10099,NY0590700,Yonkers Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,WESTCHESTER,False,40.92953,-73.89687,
10100,NY0290400,Freeport Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,NASSAU,False,40.65861,-73.58728,
10101,NY229UN00,State University of New York College: Old Westbury,University or College,New York,NY,Middle Atlantic,Northeast,Region I,NASSAU,False,40.729612,-73.589419,
10102,NY0223800,Carthage Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,JEFFERSON,False,43.97707,-75.60746,
10103,NY0412000,Hoosick Falls Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,RENSSELAER,False,42.90078,-73.350586,
10104,NY331SA00,State Police: Niagara County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,NIAGARA,False,43.029232,-78.19006,
10105,NY237UN00,State University of New York College: Oswego,University or College,New York,NY,Middle Atlantic,Northeast,Region I,OSWEGO,False,43.461443,-76.209258,
10106,NY0542500,Cayuga Heights Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,TOMPKINS,False,42.469223,-76.47913,
10107,NY0550000,Ulster County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,ULSTER,False,41.947216,-74.265458,
10108,NY0357300,Blooming Grove Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ORANGE,False,41.40241,-74.306252,
10109,NY0355000,Mount Hope Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ORANGE,False,41.40241,-74.306252,
10110,NY0275000,Brighton Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,MONROE,False,43.126137,-77.574745,
10111,NY0070100,Elmira Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,CHEMUNG,False,42.091324,-76.80329,
10112,NY352SF00,State Police: Sullivan County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,SULLIVAN,False,41.720176,-74.76468,
10113,NY322SD00,State Police: Jefferson County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,JEFFERSON,False,43.995371,-76.053514,
10114,NY0212900,Little Falls Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,HERKIMER,False,43.04471,-74.85576,
10115,NY251US00,State University of New York: Stony Brook,University or College,New York,NY,Middle Atlantic,Northeast,Region I,SUFFOLK,False,40.943554,-72.692218,
10116,NY211UC00,State University of New York College: Cortland,University or College,New York,NY,Middle Atlantic,Northeast,Region I,CORTLAND,False,42.594039,-76.07624,
10117,NY0392200,Brewster Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,PUTNAM,False,41.394382,-73.618515,
10118,NY0252000,Avon Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,LIVINGSTON,False,42.727485,-77.769779,
10119,NY0315900,Somerset Town,City,New York,NY,Middle Atlantic,Northeast,Region I,NIAGARA,False,,,
10120,NY0015500,State Park:,Other State Agency,New York,NY,Middle Atlantic,Northeast,Region I,,False,,,
10121,NY361SE00,State Police: Yates County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,YATES,False,42.957077,-77.34294,
10122,NY0380100,Oneonta City Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,OTSEGO,False,42.451134,-75.0639,
10123,NY0382400,Cooperstown Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,OTSEGO,False,42.69997,-74.92187,
10124,NY0435000,Clarkstown Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ROCKLAND,False,41.14642,-73.988495,
10125,NY0470000,Schoharie County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,SCHOHARIE,False,42.591294,-74.438172,
10126,NY0195000,Hunter Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,GREENE,False,42.286964,-74.149554,
10127,NY0082200,Greene Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,CHENANGO,False,42.32981,-75.77092,
10128,NY0142600,Gowanda Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ERIE; CATTARAUGUS,False,42.462967,-78.93606,
10129,NY0415400,Schodack Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,RENSSELAER,False,42.710421,-73.513845,
10130,NY0140300,Tonawanda Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ERIE,False,43.018867,-78.886345,
10131,NY244UP00,State University of New York College: Potsdam,University or College,New York,NY,Middle Atlantic,Northeast,Region I,ST LAWRENCE,False,44.488112,-75.074311,
10132,NY0310100,Lockport Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,NIAGARA,False,43.456731,-78.792142,
10133,NY0132800,Millbrook Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,DUTCHESS,False,41.75501,-73.739951,
10134,NY041019E,Rensselaer Polytechnic Institute,University or College,New York,NY,Middle Atlantic,Northeast,Region I,RENSSELAER,False,42.7329,-73.683556,
10135,NY0222700,West Carthage Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,JEFFERSON,False,43.973236,-75.62325,
10136,NY0482100,Watkins Glen Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,SCHUYLER,False,42.380924,-76.87368,
10137,NY0597200,Rye Brook Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,WESTCHESTER,False,41.029926,-73.670715,
10138,NY0333200,Skaneateles Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ONONDAGA,False,42.945023,-76.432106,
10139,NY354SC00,State Police: Tompkins County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,TOMPKINS,False,42.453003,-76.473481,
10140,NY0205000,Inlet Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,HAMILTON,False,43.657879,-74.502456,
10141,NY0012000,Green Island Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ALBANY,False,42.74209,-73.69237,
10142,NY320SG00,State Police: Hamilton County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,HAMILTON,False,42.716103,-73.75535,
10143,NY0290500,Garden City Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,NASSAU,False,40.726276,-73.63595,
10144,NY0590800,Rye Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,WESTCHESTER,False,41.15277,-73.745912,
10145,NY0555800,Marlborough Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ULSTER,False,41.947216,-74.265458,
10146,NY0322100,Boonville Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ONEIDA,False,43.242727,-75.434282,
10147,NY230UN00,State University of New York College: Optometry,University or College,New York,NY,Middle Atlantic,Northeast,Region I,NEW YORK,False,40.776557,-73.970174,
10148,NY0162300,Saranac Lake Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ESSEX; FRANKLIN,False,44.326756,-74.131386,
10149,NY0160000,Franklin County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,FRANKLIN,False,44.594376,-74.31067,
10150,NY0460100,Schenectady Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,SCHENECTADY,False,42.814327,-73.93844,
10151,NY0435100,Haverstraw Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ROCKLAND,False,41.202034,-73.994125,
10152,NY0412100,Nassau Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,RENSSELAER,False,42.710421,-73.513845,
10153,NY0542400,Trumansburg Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,TOMPKINS,False,42.453003,-76.473481,
10154,NY0540100,Ithaca Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,TOMPKINS,False,42.453003,-76.473481,
10155,NY0357400,Montgomery Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ORANGE,False,41.52123,-74.19974,
10156,NY233UE00,State University of New York College: Environmental Science and Forestry,University or College,New York,NY,Middle Atlantic,Northeast,Region I,ONONDAGA,False,43.033867,-76.1392,
10157,NY0293900,Malverne Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,NASSAU,False,40.729612,-73.589419,
10158,NY0380000,Otsego County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,OTSEGO,False,42.597073,-74.933784,
10159,NY0080000,Chenango County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,CHENANGO,False,42.489732,-75.604905,
10160,NY0140400,Kenmore Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ERIE,False,42.962654,-78.878716,
10161,NY0222800,Clayton Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,JEFFERSON,False,43.995371,-76.053514,
10162,NYDI02200,St. Regis Tribal,Tribal,New York,NY,Middle Atlantic,Northeast,Region I,,False,44.594376,-74.31067,
10163,NY0333100,Liverpool Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ONONDAGA,False,43.103813,-76.20982,
10164,NY0010000,Albany County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,ALBANY,False,42.639824,-73.96267,
10165,NY0312300,Youngstown Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,NIAGARA,False,43.456731,-78.792142,
10166,NY0595000,Bedford Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,WESTCHESTER,False,41.239838,-73.69817,
10167,NY0310000,Niagara County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,NIAGARA,False,43.181637,-78.73824,
10168,NY0060100,Dunkirk Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,CHAUTAUQUA,False,42.304216,-79.407595,
10169,NY0590900,Mamaroneck Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,WESTCHESTER,False,41.15277,-73.745912,
10170,NY0290600,Hempstead Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,NASSAU,False,40.70976,-73.62349,
10171,NY0435200,Orangetown Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ROCKLAND,False,41.044815,-73.966,
10172,NY306SA00,State Police: Chautauqua County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,CHAUTAUQUA,False,43.029232,-78.19006,
10173,NY0514000,Westhampton Beach Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,SUFFOLK,False,40.81428,-72.646545,
10174,NY0162400,Malone Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,FRANKLIN,False,44.850082,-74.28859,
10175,NY0357100,Deerpark Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ORANGE,False,41.40241,-74.306252,
10176,NY0072200,Horseheads Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,CHEMUNG,False,42.15528,-76.747179,
10177,NY0370200,Oswego City Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,OSWEGO,False,43.461443,-76.209258,
10178,NY0242400,Lowville Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,LEWIS,False,43.79684,-75.4833,
10179,NY0460000,Schenectady County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,SCHENECTADY,False,42.809704,-73.93967,
10180,NY335SF00,State Police: Orange County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,ORANGE,False,42.957077,-77.34294,
10181,NY0015300,Colonie Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ALBANY,False,42.588272,-73.974015,
10182,NY0082000,Afton Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,CHENANGO,False,42.489732,-75.604905,
10183,NY0252200,Geneseo Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,LIVINGSTON,False,42.79529,-77.81701,
10184,NY0583000,Macedon Town and Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,WAYNE,False,43.066544,-77.36103,
10185,NY321SD00,State Police: Herkimer County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,HERKIMER,False,43.571009,-74.841097,
10186,NY0010100,Albany Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ALBANY,False,42.588272,-73.974015,
10187,NY0333000,Marcellus Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ONONDAGA,False,42.98244,-76.341354,
10188,NY0299300,United States Merchant Marine Academy,University or College,New York,NY,Middle Atlantic,Northeast,Region I,NASSAU,False,40.81241,-73.759125,
10189,NY0335300,Dewitt Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ONONDAGA,False,43.00653,-76.196117,
10190,NY0222500,Glen Park Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,JEFFERSON,False,43.995371,-76.053514,
10191,NY0452400,South Glens Falls Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,SARATOGA,False,43.295177,-73.6358,
10192,NY0152700,Ticonderoga Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ESSEX,False,44.108971,-73.777573,
10193,NY0102000,Chatham Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,COLUMBIA,False,42.363182,-73.59556,
10194,NY0060200,Jamestown Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,CHAUTAUQUA,False,42.096424,-79.236565,
10195,NY0290700,Lynbrook Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,NASSAU,False,40.65772,-73.674095,
10196,NY0450100,Saratoga Springs Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,SARATOGA,False,43.083195,-73.7844,
10197,NY0549000,State Park: Finger Lakes Region,Other State Agency,New York,NY,Middle Atlantic,Northeast,Region I,,False,42.453003,-76.473481,
10198,NY353SC00,State Police: Tioga County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,TIOGA,False,42.178057,-76.297456,
10199,NY345SG00,State Police: Saratoga County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,SARATOGA,False,42.716103,-73.75535,
10200,NY0410000,Rensselaer County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,RENSSELAER,False,42.70896,-73.70169,
10201,NY0135000,Pine Plains Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,DUTCHESS,False,41.75501,-73.739951,
10202,NY0223700,Theresa Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,JEFFERSON,False,44.213318,-75.79902,
10203,NY0435300,Ramapo Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ROCKLAND,False,41.112587,-74.13757,
10204,NY315SB00,State Police: Essex County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,ESSEX,False,44.108971,-73.777573,
10205,NY0240000,Lewis County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,LEWIS,False,43.782681,-75.44414,
10206,NY310SK00,State Police: Columbia County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,COLUMBIA,False,42.247728,-73.626803,
10207,NY0550100,Kingston Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ULSTER,False,41.947216,-74.265458,
10208,NY0596300,Pound Ridge Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,WESTCHESTER,False,41.15277,-73.745912,
10209,NY0445100,Norfolk Town  Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ST LAWRENCE,False,44.488112,-75.074311,
10210,NY0372600,Pulaski Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,OSWEGO,False,43.461443,-76.209258,
10211,NY0070000,Chemung County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,CHEMUNG,False,42.091446,-76.800964,
10212,NY0015200,Guilderland Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ALBANY,False,42.588272,-73.974015,
10213,NY0390000,Putnam County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,PUTNAM,False,41.427322,-73.67724,
10214,NY0252100,Caledonia Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,LIVINGSTON,False,42.727485,-77.769779,
10215,NY0042800,Portville Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,CATTARAUGUS,False,42.239169,-78.662421,
10216,NY0229000,State Park: Thousand Island Region,Other State Agency,New York,NY,Middle Atlantic,Northeast,Region I,,False,44.33075,-75.91748,
10217,NY0065900,Ellicott Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,CHAUTAUQUA,False,42.120502,-79.20066,
10218,NY0602700,Warsaw Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,WYOMING,False,42.701363,-78.228567,
10219,NY0560000,Warren County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,WARREN,False,43.555105,-73.838139,
10220,NY328SG00,State Police: Montgomery County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,MONTGOMERY,False,42.716103,-73.75535,
10221,NY0025000,Friendship Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ALLEGANY,False,42.247871,-78.026115,
10222,NY0472000,Cobleskill Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,SCHOHARIE,False,42.591294,-74.438172,
10223,NY0082100,Bainbridge Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,CHENANGO,False,42.294674,-75.48137,
10224,NY0323100,Vernon Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ONEIDA,False,43.242727,-75.434282,
10225,NY0142900,Blasdell Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ERIE,False,42.79794,-78.8298,
10226,NY159WN00,"New York City Department of Environmental Police: Westchester County, Croton-Kensico",Other,New York,NY,Middle Atlantic,Northeast,Region I,WESTCHESTER,False,41.076023,-73.8118,
10227,NY0052600,Moravia Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,CAYUGA,False,43.008546,-76.574587,
10228,NY0010200,Cohoes Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ALBANY,False,42.774536,-73.700066,
10229,NY0572100,Cambridge Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,WASHINGTON,False,43.036777,-73.37807,
10230,NY0595200,Eastchester Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,WESTCHESTER,False,40.956276,-73.81135,
10231,NY0222600,Cape Vincent Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,JEFFERSON,False,43.995371,-76.053514,
10232,NY0530000,Tioga County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,TIOGA,False,42.178057,-76.297456,
10233,NY0559900,Shawangunk Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ULSTER,False,41.947216,-74.265458,
10234,NY0100000,Columbia County Sheriff's Office,County,New York,NY,Middle Atlantic,Northeast,Region I,COLUMBIA,False,42.249664,-73.75654,
10235,NY0146000,Orchard Park Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ERIE,False,42.7661,-78.74385,
10236,NY308SC00,State Police: Chenango County,State Police,New York,NY,Middle Atlantic,Northeast,Region I,CHENANGO,False,42.489732,-75.604905,
10237,NY0582800,Sodus Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,WAYNE,False,43.23527,-77.06209,
10238,NY0308300,New York City Metropolitan Transportation Authority,Other,New York,NY,Middle Atlantic,Northeast,Region I,,False,40.754368,-73.97812,
10239,NY0513900,Quogue Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,SUFFOLK,False,40.943554,-72.692218,
10240,NY0592600,Hastings-on-Hudson Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,WESTCHESTER,False,40.995667,-73.88313,
10241,NY0590300,Mount Vernon Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,WESTCHESTER,False,40.912704,-73.8375,
10242,NY0275400,Greece Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,MONROE,False,43.260735,-77.665306,
10243,NY0332400,Jordan Village Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ONONDAGA,False,43.00653,-76.196117,
10244,NY0357700,Chester Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ORANGE,False,41.34125,-74.2756,
10245,NY0330100,Syracuse Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ONONDAGA,False,43.046753,-76.14747,
10246,NY0147200,Tonawanda Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ERIE,False,42.98086,-78.86628,
10247,NY0015100,Bethlehem Town Police Department,City,New York,NY,Middle Atlantic,Northeast,Region I,ALBANY,False,42.588272,-73.974015,
